timestamp,session_id,src_ip,src_port,dst_ip,dst_port,protocol,duration_sec,bytes,cell_tower_lat,cell_tower_lon,anomalystatus,Phone Number A,Phone Number B
2025-10-03T13:12:00Z,12cab1a5-0a13-40d4-9d42-dad40b394dcb,106.51.135.58,26230.0,27.56.81.252,39002.0,TCP,11826.0,889577459.0,12.9716,77.5946,1.0,9257594610,9305910512
2025-09-30T01:44:00Z,b30f844c-8b27-4d0a-a231-f3b76df269ab,106.51.230.211,29645.0,203.81.155.99,17577.0,TCP,17226.0,712024999.0,28.6139,77.209,1.0,7054786986,9619982033
2025-10-10T06:37:00Z,f1ec0734-18aa-4757-83db-23b720c5db1b,115.96.98.127,37146.0,203.81.227.169,12635.0,TCP,12228.0,45741230.0,28.6139,77.209,1.0,9068554516,7224199011
2025-10-18T05:21:00Z,f5d46655-415b-4493-938f-eb110d0c655b,49.36.113.159,35729.0,117.194.80.244,6302.0,SIP,12014.0,818153434.0,22.5726,88.3639,1.0,8676679059,9599575035
2025-09-18T17:31:00Z,1854f28f-1efd-4750-95a8-d30df8ea5f9c,106.51.89.30,19673.0,49.36.43.3,57651.0,SIP,6327.0,303757206.0,22.5726,88.3639,1.0,9141756700,8038093666
2025-10-25T02:29:00Z,732005e8-a362-4b1f-8c48-aee223fbf07d,47.8.0.86,44801.0,27.56.177.252,15999.0,TCP,15668.0,130435405.0,22.5726,88.3639,1.0,9650359244,8312432120
2025-09-30T11:17:00Z,6854327a-a749-4d45-baf8-26e59863b274,27.56.49.28,57471.0,47.8.47.254,31688.0,HTTPS,19281.0,34105147.0,22.5726,88.3639,1.0,7109395051,9694436398
2025-10-10T20:29:00Z,6cb0f7fa-b7fb-454a-bc10-b67d590de898,115.96.190.229,18566.0,106.51.28.118,19109.0,HTTPS,6456.0,320711539.0,13.0827,80.2707,1.0,8716013835,7042447296
2025-08-29T08:29:00Z,d5f270de-ea57-42e0-9768-c7eb5ba7ba3e,117.194.253.104,22245.0,49.36.172.180,30258.0,SIP,6403.0,953360500.0,22.5726,88.3639,1.0,9207529540,8788064101
2025-10-23T05:15:00Z,7db1161f-ab11-4981-83d5-76588dbcb752,114.31.179.250,19556.0,117.194.197.175,9265.0,SIP,1979.0,134178734.0,28.6139,77.209,1.0,8862593459,9374874706
2025-09-29T02:30:00Z,cc5c2463-5ab0-49b0-9fbf-beef47839299,49.36.109.35,54203.0,47.8.41.64,11618.0,UDP,13937.0,943517076.0,12.9716,77.5946,1.0,7622813723,7171665308
2025-08-26T10:30:00Z,4030da7c-9f94-4c2e-b706-2cb21c0457e2,114.31.127.26,12164.0,115.96.30.162,49094.0,HTTPS,386.0,114151609.0,17.385,78.4867,1.0,7730086565,7158608726
2025-09-27T00:11:00Z,72726b5e-edda-4c05-af21-344b04e025f4,115.96.200.37,23239.0,27.56.159.17,14407.0,TCP,14623.0,878713403.0,12.9716,77.5946,1.0,7536866613,9629736412
2025-09-13T13:38:00Z,374a52c2-a2b7-4281-bbf8-fcbd5eb210c0,117.194.236.42,3911.0,117.194.112.178,15179.0,HTTPS,1014.0,457288565.0,17.385,78.4867,1.0,9265155479,7949132028
2025-09-17T15:46:00Z,ca3129ae-3549-4c96-a356-5ee2e01f97f0,203.81.152.157,60557.0,106.51.48.97,29491.0,SIP,18025.0,981695926.0,19.076,72.8777,1.0,7359988152,9053911068
2025-09-22T01:08:00Z,6bd17dd6-6f88-4e40-9627-dc21a46fe1f5,49.36.75.116,26140.0,203.81.208.171,59768.0,SIP,8282.0,8529971.0,19.076,72.8777,1.0,8945466457,8171352326
2025-10-25T13:05:00Z,838d4eed-f8a5-4564-b7b2-b0e5c034ce1f,117.194.218.249,24324.0,117.194.99.191,26131.0,SIP,1525.0,449067632.0,19.076,72.8777,1.0,8247682839,8499319452
2025-09-21T14:19:00Z,b239c1e3-6872-4e15-a453-bb596fdc8637,106.51.115.152,2976.0,47.8.23.221,29641.0,UDP,8551.0,341757490.0,13.0827,80.2707,1.0,9291827315,9741275520
2025-10-08T08:04:00Z,1f88ef8d-ff11-4499-a399-f476e8a84fef,114.31.199.87,17745.0,27.56.128.83,45670.0,SIP,13988.0,66943696.0,17.385,78.4867,1.0,7328009667,8074767861
2025-09-05T20:03:00Z,ddc66906-199b-48c8-ad10-3eb274e6ee07,49.36.97.193,57684.0,203.81.229.12,40468.0,HTTPS,6743.0,799631470.0,13.0827,80.2707,1.0,9929540203,8921011260
2025-09-30T10:50:00Z,20ac0b60-93e6-4d01-9a94-2ab77c2bd7a0,114.31.38.59,20073.0,117.194.98.7,11276.0,SIP,17419.0,861851420.0,28.6139,77.209,1.0,8709041888,8485095274
2025-09-08T08:42:00Z,14ae8384-d47e-471c-9fe3-9e25fdf22261,49.36.176.181,23935.0,203.81.228.171,42074.0,UDP,12500.0,351482955.0,13.0827,80.2707,1.0,7800766466,9146521748
2025-08-28T04:07:00Z,759d6297-f8ed-4aaf-9a87-0582c740f159,117.194.87.186,5212.0,203.81.10.27,18908.0,TCP,5015.0,963482884.0,28.6139,77.209,1.0,9812118275,9696320753
2025-09-08T01:16:00Z,4d105bbe-fa8c-400b-b041-246584c71772,47.8.232.191,44328.0,114.31.187.244,53824.0,TCP,2522.0,787797404.0,17.385,78.4867,1.0,9308386170,9351157046
2025-10-02T06:07:00Z,8c6c6c70-2bf0-42e9-b2b3-4926603b5727,27.56.210.202,28695.0,47.8.189.240,5874.0,UDP,3028.0,937479151.0,13.0827,80.2707,1.0,7233641436,7279537004
2025-09-11T00:33:00Z,e00bc980-9503-4d87-979d-6621aba82800,106.51.49.212,17159.0,27.56.89.195,51995.0,HTTPS,12864.0,920964350.0,13.0827,80.2707,1.0,7491767830,8226942884
2025-10-31T20:23:00Z,43e064e3-f6d6-4f93-8905-c3546389b8a2,47.8.77.182,30488.0,115.96.239.129,44926.0,UDP,8690.0,747416678.0,13.0827,80.2707,1.0,7222001679,7968486538
2025-08-28T04:08:00Z,1bc66334-7764-4dc4-9276-4ed4d2501765,117.194.163.221,36755.0,115.96.22.73,21309.0,HTTPS,14530.0,452113765.0,17.385,78.4867,1.0,9869335854,9973294729
2025-10-08T21:41:00Z,36f741b9-37a3-4945-8641-24ca865aeb3c,203.81.15.131,2620.0,114.31.63.218,5290.0,TCP,10289.0,221731215.0,13.0827,80.2707,1.0,9001694759,7544291653
2025-10-26T02:56:00Z,1e81a707-002f-4c9b-b39e-026fe22ee570,27.56.159.6,33469.0,203.81.62.32,48376.0,HTTPS,7864.0,905687658.0,28.6139,77.209,1.0,8264829287,9502366404
2025-09-06T08:56:00Z,1f3d2a05-7308-42af-97eb-6e5c9cdf3749,115.96.36.171,44250.0,47.8.168.152,8051.0,HTTPS,7504.0,902322285.0,19.076,72.8777,1.0,8388610955,9868389772
2025-09-04T01:32:00Z,dd9f9d7f-e48c-4e20-85f4-896d2aaf4076,47.8.86.144,63328.0,115.96.6.214,3407.0,SIP,6698.0,991813132.0,28.6139,77.209,1.0,7119674378,9127912559
2025-09-01T11:09:00Z,344484f8-58b9-4097-bdfa-8da248f49e76,106.51.84.107,17525.0,117.194.113.252,21404.0,HTTPS,9698.0,257363817.0,22.5726,88.3639,1.0,9173345511,7096340113
2025-09-21T10:34:00Z,451748dc-97d4-4e57-b182-c62d231c49ef,106.51.72.11,49316.0,106.51.213.186,52599.0,HTTPS,17770.0,1238632.0,12.9716,77.5946,1.0,9556162297,8846561170
2025-09-29T00:37:00Z,f99ea7f0-9277-492d-ae6d-05ae46350742,203.81.12.175,20126.0,27.56.16.146,19578.0,UDP,15107.0,103264276.0,22.5726,88.3639,1.0,8513987056,7816813749
2025-10-11T02:48:00Z,996537d2-b3fc-41f7-adb9-3afdc9e81388,27.56.187.131,20836.0,106.51.16.85,28663.0,SIP,18937.0,67759354.0,28.6139,77.209,1.0,7607111867,7647829799
2025-09-17T14:35:00Z,0c2554d1-34ce-436a-816c-303bbdb1723a,203.81.189.91,26244.0,114.31.121.165,59966.0,UDP,8972.0,480212580.0,13.0827,80.2707,1.0,8591279703,8969106769
2025-09-11T18:05:00Z,af62cd5c-f49e-415f-a86c-f27175502d8c,117.194.200.196,10477.0,47.8.176.191,12006.0,SIP,14410.0,211575608.0,28.6139,77.209,1.0,7321663890,7109395051
2025-09-15T17:46:00Z,9617654d-afbd-43fd-86f2-1c3f60cad157,117.194.100.185,16857.0,115.96.228.108,14650.0,TCP,19030.0,401836607.0,19.076,72.8777,1.0,8160037074,9353601431
2025-10-04T03:52:00Z,42acacb9-2def-4609-8c30-71540014b316,27.56.94.204,10794.0,47.8.78.84,17451.0,SIP,1565.0,589777443.0,13.0827,80.2707,1.0,8892962151,7329286062
2025-09-05T13:39:00Z,207dcd77-3fd9-4397-98be-6d46bee6fae9,47.8.83.231,30280.0,115.96.36.25,55428.0,TCP,15064.0,705108468.0,12.9716,77.5946,1.0,9373795943,9682495189
2025-10-06T02:20:00Z,7ad2b5f4-9b60-44d1-9746-2a0f47024fb7,47.8.168.197,50409.0,114.31.204.168,6249.0,HTTPS,14535.0,203101984.0,19.076,72.8777,1.0,7706619407,7680147806
2025-09-28T04:50:00Z,b782f932-8149-4951-bed2-e6de464c3f46,27.56.168.59,31758.0,114.31.252.216,37810.0,HTTPS,5469.0,519498453.0,22.5726,88.3639,1.0,9133324371,8481603840
2025-09-25T16:50:00Z,0032f184-43d6-41f4-8cf2-b87f71a66454,115.96.60.87,23865.0,27.56.65.231,42363.0,HTTPS,7692.0,504110834.0,17.385,78.4867,1.0,7927785392,9413318998
2025-09-02T06:37:00Z,b10540d4-52be-4540-b534-5b69b53525f1,115.96.95.187,8932.0,49.36.30.73,17246.0,TCP,4803.0,441429512.0,17.385,78.4867,1.0,8245579130,8363608011
2025-09-27T11:57:00Z,df375fc0-d2be-4cc2-9f50-8c55ea2ce640,115.96.195.38,23555.0,114.31.48.106,34771.0,UDP,4352.0,730352517.0,19.076,72.8777,1.0,8675297371,9574510070
2025-09-17T06:53:00Z,b1081e2b-06ae-4ef4-b89a-92db5a216523,115.96.215.160,9861.0,27.56.227.38,42883.0,HTTPS,1037.0,842370453.0,13.0827,80.2707,1.0,7556614217,9759904531
2025-09-29T04:45:00Z,68b52e0f-1f52-4852-ac00-e76e7aa62b36,106.51.58.140,38067.0,203.81.48.133,28450.0,SIP,15717.0,340909302.0,19.076,72.8777,1.0,9119189673,9436663056
2025-10-11T10:57:00Z,b6230569-79d3-4816-a917-aca7e3720917,106.51.26.102,42245.0,27.56.248.168,19163.0,TCP,3724.0,648143927.0,28.6139,77.209,1.0,9577352841,9551071258
2025-09-13T03:19:00Z,d530ea69-be07-4207-bf58-4726ac3bb3a9,27.56.191.208,55598.0,27.56.194.179,4083.0,UDP,8537.0,402454814.0,13.0827,80.2707,1.0,8082458692,8954387207
2025-09-11T20:12:00Z,3cd31209-9220-411a-a28c-fef8bd3344fc,49.36.244.169,18874.0,27.56.7.78,54506.0,TCP,2110.0,660866083.0,13.0827,80.2707,1.0,9904328596,9398515019
2025-08-28T02:14:00Z,5ac3f651-8f54-43a2-acd8-4bb568ab3747,115.96.79.107,55582.0,27.56.228.74,63387.0,TCP,11092.0,195880311.0,17.385,78.4867,1.0,9497458917,8432285094
2025-09-08T17:01:00Z,827a5279-8d96-4729-b07f-09be9b45b6ea,27.56.131.155,34402.0,27.56.215.97,6365.0,TCP,2668.0,305845883.0,28.6139,77.209,1.0,7367125911,8219818141
2025-09-25T16:42:00Z,bdfadd2b-fbcc-4e7a-8eea-52f84efc0681,115.96.108.51,13749.0,117.194.65.211,19550.0,SIP,4134.0,4873955.0,12.9716,77.5946,1.0,7405227187,9301576519
2025-09-06T14:48:00Z,996af7ff-20f3-4a52-9268-c8a29552b337,203.81.52.131,59251.0,117.194.190.24,18420.0,HTTPS,16034.0,737360125.0,28.6139,77.209,1.0,7537370622,9424171257
2025-10-07T12:47:00Z,30d9da9d-87e4-4417-910c-93c0851371d3,117.194.17.245,1039.0,115.96.159.209,18710.0,TCP,9501.0,902373432.0,13.0827,80.2707,1.0,8393681056,8838526898
2025-10-18T06:04:00Z,8e76010a-3c9c-487c-a893-8a3407480ffc,117.194.194.90,63710.0,117.194.58.139,27120.0,UDP,12164.0,455609298.0,22.5726,88.3639,1.0,7375630991,8055175479
2025-10-29T22:58:00Z,7cf5377b-48c2-4392-b310-248f6492076e,47.8.100.232,27975.0,47.8.3.124,61715.0,HTTPS,15717.0,768230913.0,12.9716,77.5946,1.0,9604566608,8563760565
2025-08-26T06:04:00Z,21c0630a-14bb-4145-90e5-2db99ec23003,47.8.134.231,5623.0,106.51.159.96,9259.0,UDP,10981.0,974148179.0,12.9716,77.5946,1.0,9938867463,8232065185
2025-09-20T10:51:00Z,2571e927-fa80-46c2-8419-ed6bb68555ce,49.36.124.251,60182.0,114.31.244.200,42631.0,HTTPS,11293.0,910518167.0,19.076,72.8777,1.0,8207725795,9812118275
2025-09-10T14:49:00Z,2a5e12b1-bff4-49bf-b992-bfc6be3628b1,115.96.52.109,11857.0,115.96.41.91,43297.0,TCP,10624.0,598213097.0,12.9716,77.5946,1.0,8009387560,9101554582
2025-09-02T09:29:00Z,129b4996-76d3-446c-8044-4d12ff50c721,106.51.164.173,29054.0,117.194.76.38,30491.0,HTTPS,15535.0,144586990.0,19.076,72.8777,1.0,9746189717,8715650514
2025-09-20T03:27:00Z,509b5360-6a06-4571-b71a-a4a27a1324c9,106.51.7.185,58648.0,49.36.30.67,62533.0,TCP,13575.0,153799975.0,22.5726,88.3639,1.0,8233940777,9326659929
2025-10-06T20:28:00Z,16053748-7a6f-4084-b26e-0e616e045a97,203.81.79.42,41211.0,115.96.159.245,11914.0,SIP,2667.0,359801561.0,19.076,72.8777,1.0,9929540203,7321663890
2025-08-30T16:39:00Z,043f8b20-d1e4-45e9-bf3e-f859c52e29e6,117.194.109.135,34104.0,117.194.210.41,26796.0,SIP,16968.0,300767857.0,12.9716,77.5946,1.0,9896600274,9452750576
2025-09-28T13:27:00Z,19ff3869-5d5b-49ec-9e39-1efb0f31875a,115.96.6.254,34836.0,117.194.39.12,2336.0,SIP,5556.0,989609268.0,28.6139,77.209,1.0,9408571862,9301576519
2025-09-26T16:32:00Z,9a73a3ce-d790-4842-886b-b1f38f4f7999,106.51.193.37,38365.0,49.36.107.37,13686.0,SIP,2076.0,189435591.0,13.0827,80.2707,1.0,8407579737,7052120738
2025-10-01T11:18:00Z,ed483755-3fe5-4d47-be8e-9f60d31af206,114.31.123.157,9393.0,27.56.177.105,8362.0,TCP,8428.0,258092062.0,19.076,72.8777,1.0,7497601623,9146521748
2025-09-17T16:29:00Z,57731ee6-f628-4459-9a58-36a6a4f52611,203.81.179.175,57932.0,203.81.180.105,38124.0,TCP,11400.0,937729144.0,28.6139,77.209,1.0,8916640888,8392852456
2025-08-25T02:06:00Z,1f2aa250-f7d2-49cb-9d14-d9ce9da373b1,47.8.223.128,5837.0,117.194.163.164,12261.0,UDP,15699.0,419247065.0,12.9716,77.5946,1.0,9101554582,8176347260
2025-10-09T21:28:00Z,ba4aba11-a762-41f2-a051-3945226ffaaf,203.81.58.0,54593.0,117.194.75.67,49026.0,UDP,8950.0,332725062.0,28.6139,77.209,1.0,7312773414,9611878219
2025-10-26T14:08:00Z,6a581995-22ca-4527-8ecf-ed728a983525,114.31.144.123,10969.0,27.56.87.162,46021.0,TCP,4229.0,418939728.0,22.5726,88.3639,1.0,7047723618,9040510394
2025-09-12T03:12:00Z,c8a506b2-1872-4efd-ab13-f2d408c8c6a9,49.36.153.190,40751.0,114.31.37.201,17657.0,SIP,7236.0,984400066.0,28.6139,77.209,1.0,8854026720,8956762379
2025-09-16T20:15:00Z,afb48668-4cc5-4bbb-81f8-12b9cc47d4e6,106.51.62.30,5013.0,117.194.24.185,58126.0,SIP,5162.0,306801069.0,12.9716,77.5946,1.0,8329950209,8853207146
2025-10-08T13:17:00Z,2a509ae0-6479-4e60-9bcb-48276d6ddd42,115.96.196.30,18174.0,27.56.220.238,64358.0,SIP,17143.0,940480483.0,19.076,72.8777,1.0,9133590552,7557027380
2025-09-04T17:25:00Z,4cdb1ae3-94fc-493d-8951-7e348a771eea,203.81.216.132,7885.0,203.81.173.204,58360.0,TCP,884.0,574982205.0,13.0827,80.2707,1.0,7950366315,7250411842
2025-09-09T12:57:00Z,61f7a12c-01d3-4f40-80d3-a48d2bb9c613,114.31.244.142,41498.0,49.36.242.18,54032.0,SIP,14987.0,907554925.0,12.9716,77.5946,1.0,8956762379,7017665436
2025-08-29T04:11:00Z,6120d229-6ada-4e15-8e69-5f56f35c7fca,115.96.55.47,26097.0,49.36.98.236,55851.0,TCP,2514.0,948202817.0,22.5726,88.3639,1.0,7047723618,9366771266
2025-10-03T11:38:00Z,af6ef53e-dcbb-4909-af57-16f6f049e347,114.31.44.109,54460.0,203.81.51.85,41063.0,HTTPS,17796.0,425586774.0,19.076,72.8777,1.0,8226942884,9696320753
2025-08-31T13:03:00Z,d2595775-fbad-4982-99cc-eebdb20c9187,47.8.209.56,11190.0,106.51.203.157,35551.0,HTTPS,1605.0,100056158.0,28.6139,77.209,1.0,7429656629,7285837052
2025-08-31T16:51:00Z,56c55aa7-026d-4a2c-b394-e3967f47c4d9,27.56.116.119,50916.0,106.51.2.1,3679.0,SIP,3544.0,31385833.0,13.0827,80.2707,1.0,8423248151,7201051903
2025-09-14T16:20:00Z,b3c772d4-aeb1-42f7-bc82-4517a7259331,114.31.109.37,59393.0,115.96.124.195,40363.0,TCP,18491.0,698934232.0,13.0827,80.2707,1.0,9876577152,7630360044
2025-10-04T05:19:00Z,ffb696a1-aed9-41d8-b1d3-f9c42d4d7445,49.36.99.246,62534.0,117.194.43.227,19557.0,HTTPS,12961.0,981691682.0,19.076,72.8777,1.0,8481603840,8026237302
2025-09-22T18:53:00Z,65240362-3a62-403d-a6c1-9a214a476dd6,115.96.57.155,55886.0,115.96.157.70,19034.0,SIP,13927.0,73172098.0,13.0827,80.2707,1.0,8502473471,9131520097
2025-10-20T22:33:00Z,cea08bf5-6a62-45ec-a9b3-c2bc5409df2c,117.194.137.165,8620.0,203.81.147.55,2913.0,TCP,18203.0,327517986.0,19.076,72.8777,1.0,8696742775,7067823410
2025-10-06T19:41:00Z,0df6f14a-d1b4-4aeb-a6cd-bf6d5767ea8a,115.96.113.246,53753.0,27.56.192.37,13303.0,SIP,4150.0,998862969.0,12.9716,77.5946,1.0,8637474313,9404235100
2025-10-23T21:09:00Z,b9ee7e4b-b809-46bb-92a5-bf0792e820c2,117.194.215.5,1284.0,203.81.254.96,27533.0,TCP,12706.0,268755116.0,17.385,78.4867,1.0,8726176707,7856679647
2025-10-11T20:42:00Z,94b73297-9c47-4ba5-bfc5-205c00d6ea84,49.36.204.202,5038.0,49.36.235.90,47549.0,HTTPS,16779.0,978480027.0,19.076,72.8777,1.0,9402868740,8591279703
2025-08-30T06:58:00Z,20f6b9c9-97d3-4b86-a73e-5b702fb1d72c,115.96.205.208,2238.0,106.51.133.8,9926.0,TCP,4342.0,711957179.0,19.076,72.8777,1.0,9359704576,9300248339
2025-09-26T02:02:00Z,e66cde1e-d063-4b81-8d83-dd468267ec6a,115.96.39.235,9513.0,47.8.223.216,45997.0,TCP,13744.0,956487652.0,12.9716,77.5946,1.0,9173370560,8854820417
2025-10-01T20:20:00Z,fdfaf43d-d7aa-41cb-9366-9464ad1b1e3c,115.96.97.193,49916.0,203.81.71.36,19237.0,SIP,5185.0,379580944.0,28.6139,77.209,1.0,8206681923,8465631002
2025-10-19T19:21:00Z,5620c792-10cd-4d74-adb0-8836fbb0e29a,117.194.155.122,25419.0,203.81.191.71,8364.0,TCP,16552.0,853187873.0,13.0827,80.2707,1.0,9780690618,9962520318
2025-08-26T09:51:00Z,4f8e2517-6b90-41d4-a5ee-71c05973c214,47.8.103.79,34063.0,203.81.243.105,49875.0,SIP,6411.0,267602225.0,19.076,72.8777,1.0,8018982781,7058684636
2025-10-26T06:10:00Z,89cf3825-612e-4d76-8e09-0db4feecbfc2,203.81.131.235,11122.0,115.96.130.116,51271.0,TCP,765.0,562221115.0,12.9716,77.5946,1.0,7421335169,9195729178
2025-10-12T16:50:00Z,8207c874-3ad5-4fb0-9540-ac82753c5981,49.36.27.248,61058.0,49.36.90.140,62945.0,SIP,9145.0,207811501.0,22.5726,88.3639,1.0,7621935606,7068394907
2025-10-01T22:25:00Z,2aa36e89-852c-4b2b-bb2c-2baa316f1504,203.81.186.241,19498.0,117.194.160.178,16707.0,SIP,17955.0,914486739.0,28.6139,77.209,1.0,9712611262,8181554250
2025-09-03T09:10:00Z,e8ad5fcc-3470-41f1-b07e-bcef5ee4601a,106.51.112.13,59549.0,47.8.25.232,55815.0,SIP,7104.0,89838398.0,17.385,78.4867,1.0,8724319738,9133324371
2025-10-24T23:10:00Z,2a6399b6-1747-4872-a2aa-17adb30226b9,114.31.233.124,18648.0,115.96.48.134,57261.0,UDP,14001.0,305053748.0,13.0827,80.2707,1.0,8762551257,8103930237
2025-09-10T14:26:00Z,f9429b6c-67ba-432b-9c01-3c0d9ea8e782,117.194.134.91,2063.0,203.81.248.191,41175.0,TCP,18110.0,647297767.0,17.385,78.4867,1.0,8709041888,8808873280
2025-10-31T14:40:00Z,ce838592-07c4-4217-a464-0c3dd2e9f46b,115.96.97.220,61098.0,106.51.174.184,60450.0,HTTPS,17588.0,163379439.0,22.5726,88.3639,1.0,9216808693,8361532578
2025-10-30T03:19:00Z,1907d53c-b552-4f3d-9150-23883d5e82ca,27.56.208.43,5024.0,106.51.234.23,26532.0,UDP,955.0,902129029.0,17.385,78.4867,1.0,7258675515,8862593459
2025-09-05T05:36:00Z,96fbd30a-1c63-4931-b177-d6db06c0ea73,203.81.145.8,7337.0,203.81.2.187,61162.0,TCP,17652.0,183842294.0,17.385,78.4867,1.0,8357197807,8011365021
2025-09-01T11:41:00Z,523bf0a4-6780-4fa9-8618-ee3c4d06f702,117.194.141.3,57210.0,115.96.227.86,15635.0,SIP,9337.0,340316522.0,28.6139,77.209,1.0,9031256225,9766372484
2025-10-16T23:32:00Z,d010ff78-8122-4b9e-bd63-43aa8d7d5e43,115.96.41.163,30954.0,203.81.78.239,21601.0,UDP,3403.0,346869085.0,17.385,78.4867,1.0,9168584999,9398515019
2025-11-01T09:32:00Z,7c05ae9e-8c5f-4384-9878-94319c09127a,114.31.241.82,63276.0,49.36.214.94,30102.0,HTTPS,14545.0,713203619.0,19.076,72.8777,1.0,7148922157,8671827792
2025-09-15T22:44:00Z,f9bc0545-1c66-4ccd-b91e-f0225444ba15,49.36.1.57,45423.0,203.81.122.196,6322.0,HTTPS,16740.0,351485465.0,19.076,72.8777,1.0,9533197623,7198408815
2025-10-04T22:47:00Z,0dffc791-db60-4490-8575-1ecb58f98369,106.51.178.200,7772.0,47.8.160.14,51782.0,HTTPS,16653.0,608791568.0,22.5726,88.3639,1.0,7353510846,9312094813
2025-09-06T12:11:00Z,c1143b6f-d13b-448c-9489-7eff4933ba2e,49.36.183.35,39381.0,203.81.160.195,64077.0,TCP,10598.0,940634629.0,17.385,78.4867,1.0,9786541140,8351157984
2025-10-01T19:13:00Z,17b1d030-47af-4829-a225-c0496079ad55,203.81.177.47,9514.0,47.8.134.188,37348.0,HTTPS,5220.0,570995728.0,19.076,72.8777,1.0,7231877085,9746189717
2025-09-16T07:47:00Z,cf9daea9-1bdd-4baa-a969-8d30b1d1641e,49.36.221.58,14750.0,117.194.124.175,59378.0,SIP,2071.0,468283073.0,19.076,72.8777,1.0,8802786530,7067979506
2025-09-03T16:08:00Z,19c4a4ff-a78e-49b7-af76-ae224e3b7cdf,27.56.175.229,13491.0,47.8.174.243,43987.0,UDP,2071.0,724539983.0,19.076,72.8777,1.0,7727824838,8423420063
2025-09-20T15:21:00Z,171b9699-9d77-4c4d-bd0e-bccdc163f9c4,47.8.120.65,19179.0,27.56.44.108,1580.0,SIP,16394.0,403752726.0,13.0827,80.2707,1.0,8854820417,9628276984
2025-09-26T13:22:00Z,68a18849-02cf-499e-989b-e75a40f3d367,27.56.203.25,41014.0,49.36.249.138,14453.0,UDP,425.0,929868075.0,13.0827,80.2707,1.0,8577425571,8701521539
2025-10-13T14:00:00Z,62d73301-1e24-4fce-b865-67d26c6e0ce5,47.8.112.59,63296.0,47.8.143.133,20642.0,HTTPS,7215.0,430737798.0,19.076,72.8777,1.0,7571666069,8935225555
2025-09-14T13:16:00Z,17d76b3e-96f4-4faf-9697-a0402b2dc9d3,117.194.122.97,5234.0,106.51.58.194,48301.0,HTTPS,19371.0,152726164.0,13.0827,80.2707,1.0,9458050657,8422439728
2025-10-05T07:33:00Z,d8f402ac-e5ed-4be9-922d-fb4aec1ee95d,106.51.47.159,1732.0,115.96.109.174,14730.0,TCP,14551.0,386531914.0,12.9716,77.5946,1.0,8219071683,8567787360
2025-10-07T08:27:00Z,4dfd53c3-b4be-41b8-94b2-5685e4b0b5df,117.194.44.49,52747.0,114.31.182.125,46992.0,UDP,9630.0,416564393.0,28.6139,77.209,1.0,7329286062,9963982422
2025-09-01T04:44:00Z,4d91255e-bd0a-48c2-a381-db90287ac7d7,27.56.76.146,7896.0,27.56.103.227,10313.0,HTTPS,19074.0,414113163.0,19.076,72.8777,1.0,9655083108,8057282848
2025-10-31T19:04:00Z,51034186-2ac8-4f33-8a76-2a6d3b1af42f,27.56.197.117,2970.0,117.194.198.86,49176.0,SIP,1830.0,41020274.0,13.0827,80.2707,1.0,7472050326,7147714796
2025-09-06T12:19:00Z,45fc42d6-8fdd-4c86-9111-5f3153201c09,203.81.24.122,35802.0,27.56.22.176,29755.0,SIP,3150.0,939840395.0,22.5726,88.3639,1.0,9148314113,7375630991
2025-10-01T07:13:00Z,491415d7-20e9-4b6c-97b2-10a7e87bf110,27.56.6.7,36514.0,27.56.108.49,65435.0,HTTPS,12707.0,241542545.0,19.076,72.8777,1.0,8511402481,9515226042
2025-09-26T15:19:00Z,1d0dfb9a-42d0-4bc0-bed9-10d7617e638d,27.56.198.143,52008.0,27.56.124.205,26994.0,HTTPS,10554.0,758062601.0,19.076,72.8777,1.0,8886508166,7015060710
2025-09-17T01:47:00Z,6b59efe0-876e-4efd-b0e6-d674d2b0d3eb,49.36.116.198,50665.0,203.81.19.163,42331.0,HTTPS,1006.0,257512177.0,22.5726,88.3639,1.0,9920610101,7258920256
2025-11-02T06:56:00Z,e60e88d7-1f0a-467b-8286-b255f6065329,115.96.211.92,38694.0,49.36.186.61,64060.0,HTTPS,10913.0,908304708.0,22.5726,88.3639,1.0,7336744360,7483520174
2025-10-16T14:21:00Z,14dbffb7-aa8c-4aaf-9eb3-d6df3c6f6080,117.194.24.159,47906.0,106.51.13.144,51184.0,HTTPS,662.0,549873748.0,12.9716,77.5946,1.0,7827745540,7863536566
2025-09-13T18:07:00Z,bc843c5c-e5b9-474e-8f19-2f382b81fe56,47.8.155.102,21338.0,115.96.171.184,64361.0,UDP,9400.0,405009852.0,17.385,78.4867,1.0,9101554582,9113933266
2025-09-13T23:11:00Z,f2980130-770a-4454-bcd4-59bc0468af18,49.36.164.218,19594.0,27.56.240.164,22002.0,SIP,13654.0,711326410.0,28.6139,77.209,1.0,7875201662,8854026720
2025-09-05T18:44:00Z,2b1d28ed-7580-4602-8ee6-872e97640150,27.56.109.66,11214.0,117.194.26.11,39856.0,TCP,8062.0,760163824.0,28.6139,77.209,1.0,9236446706,7908207184
2025-08-31T02:01:00Z,4554c035-fa52-4d9e-b8a8-8cb22b0de6d5,117.194.46.240,46172.0,47.8.42.10,56598.0,TCP,11116.0,325408549.0,12.9716,77.5946,1.0,7826205315,9786541140
